"id","no","unit kerja","nama unit","kebijakan","program","kegiatan","nama kegiatan","cost type","name","kode"
"mak_20_22_457","457","20.22","Prodi Teknik Elektro (S1)","5","5.01","5.01.08","Membangun pusat penerbitan ISTN Press","2","Honor/Upah","650.1.5.01.08.2.20.22"
"mak_20_22_458","458","20.22","Prodi Teknik Elektro (S1)","5","5.01","5.01.08","Membangun pusat penerbitan ISTN Press","3","Sewa","650.1.5.01.08.3.20.22"
"mak_20_22_459","459","20.22","Prodi Teknik Elektro (S1)","5","5.01","5.01.08","Membangun pusat penerbitan ISTN Press","4","Outsourcing","650.1.5.01.08.4.20.22"
"mak_20_22_460","460","20.22","Prodi Teknik Elektro (S1)","5","5.01","5.01.08","Membangun pusat penerbitan ISTN Press","5","Overhead","650.1.5.01.08.5.20.22"
"mak_20_22_461","461","20.22","Prodi Teknik Elektro (S1)","6","6.01","6.01.01","Penyusunan revisi format monevin penelitian & peng.mas","1","Bahan habis pakai","650.1.6.01.01.1.20.22"
"mak_20_22_462","462","20.22","Prodi Teknik Elektro (S1)","6","6.01","6.01.01","Penyusunan revisi format monevin penelitian & peng.mas","2","Honor/Upah","650.1.6.01.01.2.20.22"
"mak_20_22_463","463","20.22","Prodi Teknik Elektro (S1)","6","6.01","6.01.01","Penyusunan revisi format monevin penelitian & peng.mas","3","Sewa","650.1.6.01.01.3.20.22"
"mak_20_22_464","464","20.22","Prodi Teknik Elektro (S1)","6","6.01","6.01.01","Penyusunan revisi format monevin penelitian & peng.mas","4","Outsourcing","650.1.6.01.01.4.20.22"
"mak_20_22_465","465","20.22","Prodi Teknik Elektro (S1)","6","6.01","6.01.01","Penyusunan revisi format monevin penelitian & peng.mas","5","Overhead","650.1.6.01.01.5.20.22"
"mak_20_22_466","466","20.22","Prodi Teknik Elektro (S1)","6","6.01","6.01.02","Memantau & pembinaan wirausaha hasil pelatihan","1","Bahan habis pakai","650.1.6.01.02.1.20.22"
"mak_20_22_467","467","20.22","Prodi Teknik Elektro (S1)","6","6.01","6.01.02","Memantau & pembinaan wirausaha hasil pelatihan","2","Honor/Upah","650.1.6.01.02.2.20.22"
"mak_20_22_468","468","20.22","Prodi Teknik Elektro (S1)","6","6.01","6.01.02","Memantau & pembinaan wirausaha hasil pelatihan","3","Sewa","650.1.6.01.02.3.20.22"
"mak_20_22_469","469","20.22","Prodi Teknik Elektro (S1)","6","6.01","6.01.02","Memantau & pembinaan wirausaha hasil pelatihan","4","Outsourcing","650.1.6.01.02.4.20.22"
"mak_20_22_470","470","20.22","Prodi Teknik Elektro (S1)","6","6.01","6.01.02","Memantau & pembinaan wirausaha hasil pelatihan","5","Overhead","650.1.6.01.02.5.20.22"
"mak_20_22_471","471","20.22","Prodi Teknik Elektro (S1)","6","6.01","6.01.03","Monevin penelitian & pengab. Masyarakat","1","Bahan habis pakai","650.1.6.01.03.1.20.22"
"mak_20_22_472","472","20.22","Prodi Teknik Elektro (S1)","6","6.01","6.01.03","Monevin penelitian & pengab. Masyarakat","2","Honor/Upah","650.1.6.01.03.2.20.22"
"mak_20_22_473","473","20.22","Prodi Teknik Elektro (S1)","6","6.01","6.01.03","Monevin penelitian & pengab. Masyarakat","3","Sewa","650.1.6.01.03.3.20.22"
"mak_20_22_474","474","20.22","Prodi Teknik Elektro (S1)","6","6.01","6.01.03","Monevin penelitian & pengab. Masyarakat","4","Outsourcing","650.1.6.01.03.4.20.22"
"mak_20_22_475","475","20.22","Prodi Teknik Elektro (S1)","6","6.01","6.01.03","Monevin penelitian & pengab. Masyarakat","5","Overhead","650.1.6.01.03.5.20.22"
"mak_20_22_476","476","20.22","Prodi Teknik Elektro (S1)","6","6.01","6.01.04","Pelaporan-pelaporan","1","Bahan habis pakai","650.1.6.01.04.1.20.22"
"mak_20_22_477","477","20.22","Prodi Teknik Elektro (S1)","6","6.01","6.01.04","Pelaporan-pelaporan","2","Honor/Upah","650.1.6.01.04.2.20.22"
"mak_20_22_478","478","20.22","Prodi Teknik Elektro (S1)","6","6.01","6.01.04","Pelaporan-pelaporan","3","Sewa","650.1.6.01.04.3.20.22"
"mak_20_22_479","479","20.22","Prodi Teknik Elektro (S1)","6","6.01","6.01.04","Pelaporan-pelaporan","4","Outsourcing","650.1.6.01.04.4.20.22"
"mak_20_22_480","480","20.22","Prodi Teknik Elektro (S1)","6","6.01","6.01.04","Pelaporan-pelaporan","5","Overhead","650.1.6.01.04.5.20.22"
"mak_20_22_481","481","20.22","Prodi Teknik Elektro (S1)","7","7.01","7.01.01","Pengiriman proposal","1","Bahan habis pakai","650.1.7.01.01.1.20.22"
"mak_20_22_482","482","20.22","Prodi Teknik Elektro (S1)","7","7.01","7.01.01","Pengiriman proposal","2","Honor/Upah","650.1.7.01.01.2.20.22"
"mak_20_22_483","483","20.22","Prodi Teknik Elektro (S1)","7","7.01","7.01.01","Pengiriman proposal","3","Sewa","650.1.7.01.01.3.20.22"
"mak_20_22_484","484","20.22","Prodi Teknik Elektro (S1)","7","7.01","7.01.01","Pengiriman proposal","4","Outsourcing","650.1.7.01.01.4.20.22"
"mak_20_22_485","485","20.22","Prodi Teknik Elektro (S1)","7","7.01","7.01.01","Pengiriman proposal","5","Overhead","650.1.7.01.01.5.20.22"
"mak_20_22_486","486","20.22","Prodi Teknik Elektro (S1)","7","7.01","7.01.02","Pembayaran iuran forum","1","Bahan habis pakai","650.1.7.01.02.1.20.22"
"mak_20_22_487","487","20.22","Prodi Teknik Elektro (S1)","7","7.01","7.01.02","Pembayaran iuran forum","2","Honor/Upah","650.1.7.01.02.2.20.22"
"mak_20_22_488","488","20.22","Prodi Teknik Elektro (S1)","7","7.01","7.01.02","Pembayaran iuran forum","3","Sewa","650.1.7.01.02.3.20.22"
"mak_20_22_489","489","20.22","Prodi Teknik Elektro (S1)","7","7.01","7.01.02","Pembayaran iuran forum","4","Outsourcing","650.1.7.01.02.4.20.22"
"mak_20_22_490","490","20.22","Prodi Teknik Elektro (S1)","7","7.01","7.01.02","Pembayaran iuran forum","5","Overhead","650.1.7.01.02.5.20.22"
"mak_20_22_491","491","20.22","Prodi Teknik Elektro (S1)","7","7.01","7.01.03","Representasi","1","Bahan habis pakai","650.1.7.01.03.1.20.22"
"mak_20_22_492","492","20.22","Prodi Teknik Elektro (S1)","7","7.01","7.01.03","Representasi","2","Honor/Upah","650.1.7.01.03.2.20.22"
"mak_20_22_493","493","20.22","Prodi Teknik Elektro (S1)","7","7.01","7.01.03","Representasi","3","Sewa","650.1.7.01.03.3.20.22"
"mak_20_22_494","494","20.22","Prodi Teknik Elektro (S1)","7","7.01","7.01.03","Representasi","4","Outsourcing","650.1.7.01.03.4.20.22"
"mak_20_22_495","495","20.22","Prodi Teknik Elektro (S1)","7","7.01","7.01.03","Representasi","5","Overhead","650.1.7.01.03.5.20.22"
,,,,,,,,,,
"mak_22_21_1","1","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.01","Rapat koordinasi dgn dosen","1","Bahan habis pakai","650.1.1.01.01.1.22.21"
"mak_22_21_2","2","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.01","Rapat koordinasi dgn dosen","2","Honor/Upah","650.1.1.01.01.2.22.21"
"mak_22_21_3","3","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.01","Rapat koordinasi dgn dosen","3","Sewa","650.1.1.01.01.3.22.21"
"mak_22_21_4","4","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.01","Rapat koordinasi dgn dosen","4","Outsourcing","650.1.1.01.01.4.22.21"
"mak_22_21_5","5","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.01","Rapat koordinasi dgn dosen","5","Overhead","650.1.1.01.01.5.22.21"
"mak_22_21_6","6","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.02","Ketersediaan rancangan pembelajaran","1","Bahan habis pakai","650.1.1.01.02.1.22.21"
"mak_22_21_7","7","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.02","Ketersediaan rancangan pembelajaran","2","Honor/Upah","650.1.1.01.02.2.22.21"
"mak_22_21_8","8","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.02","Ketersediaan rancangan pembelajaran","3","Sewa","650.1.1.01.02.3.22.21"
"mak_22_21_9","9","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.02","Ketersediaan rancangan pembelajaran","4","Outsourcing","650.1.1.01.02.4.22.21"
"mak_22_21_10","10","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.02","Ketersediaan rancangan pembelajaran","5","Overhead","650.1.1.01.02.5.22.21"
"mak_22_21_11","11","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.03","Ketersediaan dosen","1","Bahan habis pakai","650.1.1.01.03.1.22.21"
"mak_22_21_12","12","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.03","Ketersediaan dosen","2","Honor/Upah","650.1.1.01.03.2.22.21"
"mak_22_21_13","13","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.03","Ketersediaan dosen","3","Sewa","650.1.1.01.03.3.22.21"
"mak_22_21_14","14","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.03","Ketersediaan dosen","4","Outsourcing","650.1.1.01.03.4.22.21"
"mak_22_21_15","15","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.03","Ketersediaan dosen","5","Overhead","650.1.1.01.03.5.22.21"
"mak_22_21_16","16","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.04","Kualifikasi dosen","1","Bahan habis pakai","650.1.1.01.04.1.22.21"
"mak_22_21_17","17","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.04","Kualifikasi dosen","2","Honor/Upah","650.1.1.01.04.2.22.21"
"mak_22_21_18","18","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.04","Kualifikasi dosen","3","Sewa","650.1.1.01.04.3.22.21"
"mak_22_21_19","19","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.04","Kualifikasi dosen","4","Outsourcing","650.1.1.01.04.4.22.21"
"mak_22_21_20","20","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.04","Kualifikasi dosen","5","Overhead","650.1.1.01.04.5.22.21"
"mak_22_21_21","21","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.05","Ketersediaan fasilitas kuliah","1","Bahan habis pakai","650.1.1.01.05.1.22.21"
"mak_22_21_22","22","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.05","Ketersediaan fasilitas kuliah","2","Honor/Upah","650.1.1.01.05.2.22.21"
"mak_22_21_23","23","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.05","Ketersediaan fasilitas kuliah","3","Sewa","650.1.1.01.05.3.22.21"
"mak_22_21_24","24","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.05","Ketersediaan fasilitas kuliah","4","Outsourcing","650.1.1.01.05.4.22.21"
"mak_22_21_25","25","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.05","Ketersediaan fasilitas kuliah","5","Overhead","650.1.1.01.05.5.22.21"
"mak_22_21_26","26","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.06","Mata kuliah yg ditawarkan dan jumlah kelas","1","Bahan habis pakai","650.1.1.01.06.1.22.21"
"mak_22_21_27","27","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.06","Mata kuliah yg ditawarkan dan jumlah kelas","2","Honor/Upah","650.1.1.01.06.2.22.21"
"mak_22_21_28","28","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.06","Mata kuliah yg ditawarkan dan jumlah kelas","3","Sewa","650.1.1.01.06.3.22.21"
"mak_22_21_29","29","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.06","Mata kuliah yg ditawarkan dan jumlah kelas","4","Outsourcing","650.1.1.01.06.4.22.21"
"mak_22_21_30","30","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.06","Mata kuliah yg ditawarkan dan jumlah kelas","5","Overhead","650.1.1.01.06.5.22.21"
"mak_22_21_31","31","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.07","Jadual kuliah","1","Bahan habis pakai","650.1.1.01.07.1.22.21"
"mak_22_21_32","32","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.07","Jadual kuliah","2","Honor/Upah","650.1.1.01.07.2.22.21"
"mak_22_21_33","33","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.07","Jadual kuliah","3","Sewa","650.1.1.01.07.3.22.21"
"mak_22_21_34","34","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.07","Jadual kuliah","4","Outsourcing","650.1.1.01.07.4.22.21"
"mak_22_21_35","35","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.07","Jadual kuliah","5","Overhead","650.1.1.01.07.5.22.21"
"mak_22_21_36","36","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.08","Pengisian KRS oleh mhs","1","Bahan habis pakai","650.1.1.01.08.1.22.21"
"mak_22_21_37","37","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.08","Pengisian KRS oleh mhs","2","Honor/Upah","650.1.1.01.08.2.22.21"
"mak_22_21_38","38","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.08","Pengisian KRS oleh mhs","3","Sewa","650.1.1.01.08.3.22.21"
"mak_22_21_39","39","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.08","Pengisian KRS oleh mhs","4","Outsourcing","650.1.1.01.08.4.22.21"
"mak_22_21_40","40","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.08","Pengisian KRS oleh mhs","5","Overhead","650.1.1.01.08.5.22.21"
"mak_22_21_41","41","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.09","Daftar peserta kelas & presensi/mhs/kuliah","1","Bahan habis pakai","650.1.1.01.09.1.22.21"
"mak_22_21_42","42","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.09","Daftar peserta kelas & presensi/mhs/kuliah","2","Honor/Upah","650.1.1.01.09.2.22.21"
"mak_22_21_43","43","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.09","Daftar peserta kelas & presensi/mhs/kuliah","3","Sewa","650.1.1.01.09.3.22.21"
"mak_22_21_44","44","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.09","Daftar peserta kelas & presensi/mhs/kuliah","4","Outsourcing","650.1.1.01.09.4.22.21"
"mak_22_21_45","45","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.09","Daftar peserta kelas & presensi/mhs/kuliah","5","Overhead","650.1.1.01.09.5.22.21"
"mak_22_21_46","46","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.10","Daftar hadir dosen/mata kuliah","1","Bahan habis pakai","650.1.1.01.10.1.22.21"
"mak_22_21_47","47","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.10","Daftar hadir dosen/mata kuliah","2","Honor/Upah","650.1.1.01.10.2.22.21"
"mak_22_21_48","48","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.10","Daftar hadir dosen/mata kuliah","3","Sewa","650.1.1.01.10.3.22.21"
"mak_22_21_49","49","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.10","Daftar hadir dosen/mata kuliah","4","Outsourcing","650.1.1.01.10.4.22.21"
"mak_22_21_50","50","22.21","Prodi Teknik Mesin (S1)","1","1.01","1.01.10","Daftar hadir dosen/mata kuliah","5","Overhead","650.1.1.01.10.5.22.21"
"mak_22_21_51","51","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.01","Lembar penyetaraan","1","Bahan habis pakai","650.1.1.02.01.1.22.21"
"mak_22_21_52","52","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.01","Lembar penyetaraan","2","Honor/Upah","650.1.1.02.01.2.22.21"
"mak_22_21_53","53","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.01","Lembar penyetaraan","3","Sewa","650.1.1.02.01.3.22.21"
"mak_22_21_54","54","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.01","Lembar penyetaraan","4","Outsourcing","650.1.1.02.01.4.22.21"
"mak_22_21_55","55","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.01","Lembar penyetaraan","5","Overhead","650.1.1.02.01.5.22.21"
"mak_22_21_56","56","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.02","Mahasiswa pindahan sudah mengisi KRS pada minggu ke satu","1","Bahan habis pakai","650.1.1.02.02.1.22.21"
"mak_22_21_57","57","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.02","Mahasiswa pindahan sudah mengisi KRS pada minggu ke satu","2","Honor/Upah","650.1.1.02.02.2.22.21"
"mak_22_21_58","58","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.02","Mahasiswa pindahan sudah mengisi KRS pada minggu ke satu","3","Sewa","650.1.1.02.02.3.22.21"
"mak_22_21_59","59","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.02","Mahasiswa pindahan sudah mengisi KRS pada minggu ke satu","4","Outsourcing","650.1.1.02.02.4.22.21"
"mak_22_21_60","60","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.02","Mahasiswa pindahan sudah mengisi KRS pada minggu ke satu","5","Overhead","650.1.1.02.02.5.22.21"
"mak_22_21_61","61","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.03","Ketersediaan rancangan praktikum","1","Bahan habis pakai","650.1.1.02.03.1.22.21"
"mak_22_21_62","62","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.03","Ketersediaan rancangan praktikum","2","Honor/Upah","650.1.1.02.03.2.22.21"
"mak_22_21_63","63","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.03","Ketersediaan rancangan praktikum","3","Sewa","650.1.1.02.03.3.22.21"
"mak_22_21_64","64","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.03","Ketersediaan rancangan praktikum","4","Outsourcing","650.1.1.02.03.4.22.21"
"mak_22_21_65","65","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.03","Ketersediaan rancangan praktikum","5","Overhead","650.1.1.02.03.5.22.21"
"mak_22_21_66","66","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.04","Jadwal praktikum","1","Bahan habis pakai","650.1.1.02.04.1.22.21"
"mak_22_21_67","67","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.04","Jadwal praktikum","2","Honor/Upah","650.1.1.02.04.2.22.21"
"mak_22_21_68","68","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.04","Jadwal praktikum","3","Sewa","650.1.1.02.04.3.22.21"
"mak_22_21_69","69","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.04","Jadwal praktikum","4","Outsourcing","650.1.1.02.04.4.22.21"
"mak_22_21_70","70","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.04","Jadwal praktikum","5","Overhead","650.1.1.02.04.5.22.21"
"mak_22_21_71","71","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.05","Modul / alat praktikum","1","Bahan habis pakai","650.1.1.02.05.1.22.21"
"mak_22_21_72","72","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.05","Modul / alat praktikum","2","Honor/Upah","650.1.1.02.05.2.22.21"
"mak_22_21_73","73","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.05","Modul / alat praktikum","3","Sewa","650.1.1.02.05.3.22.21"
"mak_22_21_74","74","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.05","Modul / alat praktikum","4","Outsourcing","650.1.1.02.05.4.22.21"
"mak_22_21_75","75","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.05","Modul / alat praktikum","5","Overhead","650.1.1.02.05.5.22.21"
"mak_22_21_76","76","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.06","Bahan habis pakai","1","Bahan habis pakai","650.1.1.02.06.1.22.21"
"mak_22_21_77","77","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.06","Bahan habis pakai","2","Honor/Upah","650.1.1.02.06.2.22.21"
"mak_22_21_78","78","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.06","Bahan habis pakai","3","Sewa","650.1.1.02.06.3.22.21"
"mak_22_21_79","79","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.06","Bahan habis pakai","4","Outsourcing","650.1.1.02.06.4.22.21"
"mak_22_21_80","80","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.06","Bahan habis pakai","5","Overhead","650.1.1.02.06.5.22.21"
"mak_22_21_81","81","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.07","Dana praktikum","1","Bahan habis pakai","650.1.1.02.07.1.22.21"
"mak_22_21_82","82","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.07","Dana praktikum","2","Honor/Upah","650.1.1.02.07.2.22.21"
"mak_22_21_83","83","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.07","Dana praktikum","3","Sewa","650.1.1.02.07.3.22.21"
"mak_22_21_84","84","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.07","Dana praktikum","4","Outsourcing","650.1.1.02.07.4.22.21"
"mak_22_21_85","85","22.21","Prodi Teknik Mesin (S1)","1","1.02","1.02.07","Dana praktikum","5","Overhead","650.1.1.02.07.5.22.21"
"mak_22_21_86","86","22.21","Prodi Teknik Mesin (S1)","1","1.03","1.03.01","Ketersediaan rancangan praktikum","1","Bahan habis pakai","650.1.1.03.01.1.22.21"
"mak_22_21_87","87","22.21","Prodi Teknik Mesin (S1)","1","1.03","1.03.01","Ketersediaan rancangan praktikum","2","Honor/Upah","650.1.1.03.01.2.22.21"
"mak_22_21_88","88","22.21","Prodi Teknik Mesin (S1)","1","1.03","1.03.01","Ketersediaan rancangan praktikum","3","Sewa","650.1.1.03.01.3.22.21"
"mak_22_21_89","89","22.21","Prodi Teknik Mesin (S1)","1","1.03","1.03.01","Ketersediaan rancangan praktikum","4","Outsourcing","650.1.1.03.01.4.22.21"
"mak_22_21_90","90","22.21","Prodi Teknik Mesin (S1)","1","1.03","1.03.01","Ketersediaan rancangan praktikum","5","Overhead","650.1.1.03.01.5.22.21"
"mak_22_21_91","91","22.21","Prodi Teknik Mesin (S1)","1","1.03","1.03.02","Jadual praktikum","1","Bahan habis pakai","650.1.1.03.02.1.22.21"
"mak_22_21_92","92","22.21","Prodi Teknik Mesin (S1)","1","1.03","1.03.02","Jadual praktikum","2","Honor/Upah","650.1.1.03.02.2.22.21"
"mak_22_21_93","93","22.21","Prodi Teknik Mesin (S1)","1","1.03","1.03.02","Jadual praktikum","3","Sewa","650.1.1.03.02.3.22.21"
"mak_22_21_94","94","22.21","Prodi Teknik Mesin (S1)","1","1.03","1.03.02","Jadual praktikum","4","Outsourcing","650.1.1.03.02.4.22.21"
"mak_22_21_95","95","22.21","Prodi Teknik Mesin (S1)","1","1.03","1.03.02","Jadual praktikum","5","Overhead","650.1.1.03.02.5.22.21"
"mak_22_21_96","96","22.21","Prodi Teknik Mesin (S1)","1","1.03","1.03.03","Modul/alat praktikum","1","Bahan habis pakai","650.1.1.03.03.1.22.21"
"mak_22_21_97","97","22.21","Prodi Teknik Mesin (S1)","1","1.03","1.03.03","Modul/alat praktikum","2","Honor/Upah","650.1.1.03.03.2.22.21"
"mak_22_21_98","98","22.21","Prodi Teknik Mesin (S1)","1","1.03","1.03.03","Modul/alat praktikum","3","Sewa","650.1.1.03.03.3.22.21"
"mak_22_21_99","99","22.21","Prodi Teknik Mesin (S1)","1","1.03","1.03.03","Modul/alat praktikum","4","Outsourcing","650.1.1.03.03.4.22.21"
"mak_22_21_100","100","22.21","Prodi Teknik Mesin (S1)","1","1.03","1.03.03","Modul/alat praktikum","5","Overhead","650.1.1.03.03.5.22.21"
