"id","name","kota_id"
"kec5306051","KAKULUK MESAK","KABUPATEN BELU"
"kec5306052","NANAET DUBESI","KABUPATEN BELU"
"kec5306060","ATAMBUA","KABUPATEN BELU"
"kec5306061","ATAMBUA BARAT","KABUPATEN BELU"
"kec5306062","ATAMBUA SELATAN","KABUPATEN BELU"
"kec5306070","TASIFETO TIMUR","KABUPATEN BELU"
"kec5306071","RAIHAT","KABUPATEN BELU"
"kec5306072","LASIOLAT","KABUPATEN BELU"
"kec5306080","LAMAKNEN","KABUPATEN BELU"
"kec5306081","LAMAKNEN SELATAN","KABUPATEN BELU"
"kec5307010","PANTAR","KABUPATEN ALOR"
"kec5307011","PANTAR BARAT","KABUPATEN ALOR"
"kec5307012","PANTAR TIMUR","KABUPATEN ALOR"
"kec5307013","PANTAR BARAT LAUT","KABUPATEN ALOR"
"kec5307014","PANTAR TENGAH","KABUPATEN ALOR"
"kec5307020","ALOR BARAT DAYA","KABUPATEN ALOR"
"kec5307021","MATARU","KABUPATEN ALOR"
"kec5307030","ALOR SELATAN","KABUPATEN ALOR"
"kec5307040","ALOR TIMUR","KABUPATEN ALOR"
"kec5307041","ALOR TIMUR LAUT","KABUPATEN ALOR"
"kec5307042","PUREMAN","KABUPATEN ALOR"
"kec5307050","TELUK MUTIARA","KABUPATEN ALOR"
"kec5307051","KABOLA","KABUPATEN ALOR"
"kec5307060","ALOR BARAT LAUT","KABUPATEN ALOR"
"kec5307061","ALOR TENGAH UTARA","KABUPATEN ALOR"
"kec5307062","PULAU PURA","KABUPATEN ALOR"
"kec5307063","LEMBUR","KABUPATEN ALOR"
"kec5308010","NAGAWUTUNG","KABUPATEN LEMBATA"
"kec5308011","WULANDONI","KABUPATEN LEMBATA"
"kec5308020","ATADEI","KABUPATEN LEMBATA"
"kec5308030","ILE APE","KABUPATEN LEMBATA"
"kec5308031","ILE APE TIMUR","KABUPATEN LEMBATA"
"kec5308040","LEBATUKAN","KABUPATEN LEMBATA"
"kec5308050","NUBATUKAN","KABUPATEN LEMBATA"
"kec5308060","OMESURI","KABUPATEN LEMBATA"
"kec5308070","BUYASARI","KABUPATEN LEMBATA"
"kec5309010","WULANGGITANG","KABUPATEN FLORES TIMUR"
"kec5309011","TITEHENA","KABUPATEN FLORES TIMUR"
"kec5309012","ILEBURA","KABUPATEN FLORES TIMUR"
"kec5309020","TANJUNG BUNGA","KABUPATEN FLORES TIMUR"
"kec5309021","LEWO LEMA","KABUPATEN FLORES TIMUR"
"kec5309030","LARANTUKA","KABUPATEN FLORES TIMUR"
"kec5309031","ILE MANDIRI","KABUPATEN FLORES TIMUR"
"kec5309032","DEMON PAGONG","KABUPATEN FLORES TIMUR"
"kec5309040","SOLOR BARAT","KABUPATEN FLORES TIMUR"
"kec5309041","SOLOR SELATAN","KABUPATEN FLORES TIMUR"
"kec5309050","SOLOR TIMUR","KABUPATEN FLORES TIMUR"
"kec5309060","ADONARA BARAT","KABUPATEN FLORES TIMUR"
"kec5309061","WOTAN ULU MADO","KABUPATEN FLORES TIMUR"
"kec5309062","ADONARA TENGAH","KABUPATEN FLORES TIMUR"
"kec5309070","ADONARA TIMUR","KABUPATEN FLORES TIMUR"
"kec5309071","ILE BOLENG","KABUPATEN FLORES TIMUR"
"kec5309072","WITIHAMA","KABUPATEN FLORES TIMUR"
"kec5309073","KELUBAGOLIT","KABUPATEN FLORES TIMUR"
"kec5309074","ADONARA","KABUPATEN FLORES TIMUR"
"kec5310010","PAGA","KABUPATEN SIKKA"
"kec5310011","MEGO","KABUPATEN SIKKA"
"kec5310012","TANA WAWO","KABUPATEN SIKKA"
"kec5310020","LELA","KABUPATEN SIKKA"
"kec5310030","BOLA","KABUPATEN SIKKA"
"kec5310031","DORENG","KABUPATEN SIKKA"
"kec5310032","MAPITARA","KABUPATEN SIKKA"
"kec5310040","TALIBURA","KABUPATEN SIKKA"
"kec5310041","WAIGETE","KABUPATEN SIKKA"
"kec5310042","WAIBLAMA","KABUPATEN SIKKA"
"kec5310050","KEWAPANTE","KABUPATEN SIKKA"
"kec5310051","HEWOKLOANG","KABUPATEN SIKKA"
"kec5310052","KANGAE","KABUPATEN SIKKA"
"kec5310061","PALUE","KABUPATEN SIKKA"
"kec5310062","KOTING","KABUPATEN SIKKA"
"kec5310063","NELLE","KABUPATEN SIKKA"
"kec5310070","NITA","KABUPATEN SIKKA"
"kec5310071","MAGEPANDA","KABUPATEN SIKKA"
"kec5310080","ALOK","KABUPATEN SIKKA"
"kec5310081","ALOK BARAT","KABUPATEN SIKKA"
"kec5310082","ALOK TIMUR","KABUPATEN SIKKA"
"kec5311010","NANGAPANDA","KABUPATEN ENDE"
"kec5311011","PULAU ENDE","KABUPATEN ENDE"
"kec5311012","MAUKARO","KABUPATEN ENDE"
"kec5311020","ENDE","KABUPATEN ENDE"
"kec5311030","ENDE SELATAN","KABUPATEN ENDE"
"kec5311031","ENDE TIMUR","KABUPATEN ENDE"
"kec5311032","ENDE TENGAH","KABUPATEN ENDE"
"kec5311033","ENDE UTARA","KABUPATEN ENDE"
"kec5311040","NDONA","KABUPATEN ENDE"
"kec5311041","NDONA TIMUR","KABUPATEN ENDE"
"kec5311050","WOLOWARU","KABUPATEN ENDE"
"kec5311051","WOLOJITA","KABUPATEN ENDE"
"kec5311052","LIO TIMUR","KABUPATEN ENDE"
"kec5311053","KELIMUTU","KABUPATEN ENDE"
"kec5311054","NDORI","KABUPATEN ENDE"
"kec5311060","MAUROLE","KABUPATEN ENDE"
"kec5311061","KOTABARU","KABUPATEN ENDE"
"kec5311062","DETUKELI","KABUPATEN ENDE"
"kec5311063","LEPEMBUSU KELISOKE","KABUPATEN ENDE"
"kec5311070","DETUSOKO","KABUPATEN ENDE"
"kec5311071","WEWARIA","KABUPATEN ENDE"
"kec5312010","AIMERE","KABUPATEN NGADA"
"kec5312011","JEREBUU","KABUPATEN NGADA"
"kec5312012","INERIE","KABUPATEN NGADA"
"kec5312020","BAJAWA","KABUPATEN NGADA"
"kec5312030","GOLEWA","KABUPATEN NGADA"
"kec5312031","GOLEWA SELATAN","KABUPATEN NGADA"
"kec5312032","GOLEWA BARAT","KABUPATEN NGADA"
"kec5312070","BAJAWA UTARA","KABUPATEN NGADA"
"kec5312071","SOA","KABUPATEN NGADA"
"kec5312080","RIUNG","KABUPATEN NGADA"
"kec5312081","RIUNG BARAT","KABUPATEN NGADA"
"kec5312082","WOLOMEZE","KABUPATEN NGADA"
"kec5313040","SATAR MESE","KABUPATEN MANGGARAI"
"kec5313041","SATAR MESE BARAT","KABUPATEN MANGGARAI"
"kec5313042","SATAR MESE UTARA","KABUPATEN MANGGARAI"
"kec5313110","LANGKE REMBONG","KABUPATEN MANGGARAI"
"kec5313120","RUTENG","KABUPATEN MANGGARAI"
"kec5313121","WAE RII","KABUPATEN MANGGARAI"
"kec5313122","LELAK","KABUPATEN MANGGARAI"
"kec5313123","RAHONG UTARA","KABUPATEN MANGGARAI"
"kec5313130","CIBAL","KABUPATEN MANGGARAI"
"kec5313131","CIBAL BARAT","KABUPATEN MANGGARAI"
"kec5313140","REOK","KABUPATEN MANGGARAI"
"kec5313141","REOK BARAT","KABUPATEN MANGGARAI"
"kec5314010","ROTE BARAT DAYA","KABUPATEN ROTE NDAO"
"kec5314020","ROTE BARAT LAUT","KABUPATEN ROTE NDAO"
"kec5314030","LOBALAIN","KABUPATEN ROTE NDAO"
"kec5314040","ROTE TENGAH","KABUPATEN ROTE NDAO"
"kec5314041","ROTE SELATAN","KABUPATEN ROTE NDAO"
"kec5314050","PANTAI BARU","KABUPATEN ROTE NDAO"
"kec5314060","ROTE TIMUR","KABUPATEN ROTE NDAO"
"kec5314061","LANDU LEKO","KABUPATEN ROTE NDAO"
"kec5314070","ROTE BARAT","KABUPATEN ROTE NDAO"
"kec5314071","NDAO NUSE","KABUPATEN ROTE NDAO"
"kec5315010","KOMODO","KABUPATEN MANGGARAI BARAT"
"kec5315011","BOLENG","KABUPATEN MANGGARAI BARAT"
"kec5315020","SANO NGGOANG","KABUPATEN MANGGARAI BARAT"
"kec5315021","MBELILING","KABUPATEN MANGGARAI BARAT"
"kec5315030","LEMBOR","KABUPATEN MANGGARAI BARAT"
"kec5315031","WELAK","KABUPATEN MANGGARAI BARAT"
"kec5315032","LEMBOR SELATAN","KABUPATEN MANGGARAI BARAT"
"kec5315040","KUWUS","KABUPATEN MANGGARAI BARAT"
"kec5315041","NDOSO","KABUPATEN MANGGARAI BARAT"
"kec5315050","MACANG PACAR","KABUPATEN MANGGARAI BARAT"
"kec5316010","KATIKUTANA","KABUPATEN SUMBA TENGAH"
"kec5316011","KATIKUTANA SELATAN","KABUPATEN SUMBA TENGAH"
"kec5316020","UMBU RATU NGGAY BARAT","KABUPATEN SUMBA TENGAH"
"kec5316030","UMBU RATU NGGAY","KABUPATEN SUMBA TENGAH"
"kec5316040","MAMBORO","KABUPATEN SUMBA TENGAH"
"kec5317010","KODI BANGEDO","KABUPATEN SUMBA BARAT DAYA"
"kec5317011","KODI BALAGHAR","KABUPATEN SUMBA BARAT DAYA"
"kec5317020","KODI","KABUPATEN SUMBA BARAT DAYA"
"kec5317030","KODI UTARA","KABUPATEN SUMBA BARAT DAYA"
"kec5317040","WEWEWA SELATAN","KABUPATEN SUMBA BARAT DAYA"
"kec5317050","WEWEWA BARAT","KABUPATEN SUMBA BARAT DAYA"
"kec5317060","WEWEWA TIMUR","KABUPATEN SUMBA BARAT DAYA"
"kec5317061","WEWEWA TENGAH","KABUPATEN SUMBA BARAT DAYA"
"kec5317070","WEWEWA UTARA","KABUPATEN SUMBA BARAT DAYA"
"kec5317080","LOURA","KABUPATEN SUMBA BARAT DAYA"
"kec5317081","KOTA TAMBOLAKA","KABUPATEN SUMBA BARAT DAYA"
"kec5318010","MAUPONGGO","KABUPATEN NAGEKEO"
"kec5318020","KEO TENGAH","KABUPATEN NAGEKEO"
"kec5318030","NANGARORO","KABUPATEN NAGEKEO"
"kec5318040","BOAWAE","KABUPATEN NAGEKEO"
"kec5318050","AESESA SELATAN","KABUPATEN NAGEKEO"
"kec5318060","AESESA","KABUPATEN NAGEKEO"
"kec5318070","WOLOWAE","KABUPATEN NAGEKEO"
"kec5319010","BORONG","KABUPATEN MANGGARAI TIMUR"
"kec5319011","RANA MESE","KABUPATEN MANGGARAI TIMUR"
"kec5319020","KOTA KOMBA","KABUPATEN MANGGARAI TIMUR"
"kec5319030","ELAR","KABUPATEN MANGGARAI TIMUR"
"kec5319031","ELAR SELATAN","KABUPATEN MANGGARAI TIMUR"
"kec5319040","SAMBI RAMPAS","KABUPATEN MANGGARAI TIMUR"
"kec5319050","POCO RANAKA","KABUPATEN MANGGARAI TIMUR"
"kec5319051","POCO RANAKA TIMUR","KABUPATEN MANGGARAI TIMUR"
"kec5319060","LAMBA LEDA","KABUPATEN MANGGARAI TIMUR"
"kec5320010","RAIJUA","KABUPATEN SABU RAIJUA"
"kec5320020","HAWU MEHARA","KABUPATEN SABU RAIJUA"
"kec5320030","SABU LIAE","KABUPATEN SABU RAIJUA"
"kec5320040","SABU BARAT","KABUPATEN SABU RAIJUA"
"kec5320050","SABU TENGAH","KABUPATEN SABU RAIJUA"
"kec5320060","SABU TIMUR","KABUPATEN SABU RAIJUA"
"kec5321010","WEWIKU","KABUPATEN MALAKA"
"kec5321020","MALAKA BARAT","KABUPATEN MALAKA"
"kec5321030","WELIMAN","KABUPATEN MALAKA"
"kec5321040","RINHAT","KABUPATEN MALAKA"
"kec5321050","IO KUFEU","KABUPATEN MALAKA"
"kec5321060","SASITA MEAN","KABUPATEN MALAKA"
"kec5321070","MALAKA TENGAH","KABUPATEN MALAKA"
"kec5321080","BOTIN LEOBELE","KABUPATEN MALAKA"
"kec5321090","LAEN MANEN","KABUPATEN MALAKA"
"kec5321100","MALAKA TIMUR","KABUPATEN MALAKA"
"kec5321110","KOBALIMA","KABUPATEN MALAKA"
"kec5321120","KOBALIMA TIMUR","KABUPATEN MALAKA"
"kec5371010","ALAK","KOTA KUPANG"
"kec5371020","MAULAFA","KOTA KUPANG"
"kec5371030","OEBOBO","KOTA KUPANG"
"kec5371031","KOTA RAJA","KOTA KUPANG"
"kec5371040","KELAPA LIMA","KOTA KUPANG"
"kec5371041","KOTA LAMA","KOTA KUPANG"
"kec6101010","SELAKAU","KABUPATEN SAMBAS"
"kec6101011","SELAKAU TIMUR","KABUPATEN SAMBAS"
"kec6101020","PEMANGKAT","KABUPATEN SAMBAS"
"kec6101021","SEMPARUK","KABUPATEN SAMBAS"
"kec6101022","SALATIGA","KABUPATEN SAMBAS"
"kec6101030","TEBAS","KABUPATEN SAMBAS"
"kec6101031","TEKARANG","KABUPATEN SAMBAS"
"kec6101040","SAMBAS","KABUPATEN SAMBAS"
"kec6101041","SUBAH","KABUPATEN SAMBAS"
"kec6101042","SEBAWI","KABUPATEN SAMBAS"
"kec6101043","SAJAD","KABUPATEN SAMBAS"
"kec6101050","JAWAI","KABUPATEN SAMBAS"
"kec6101051","JAWAI SELATAN","KABUPATEN SAMBAS"
"kec6101060","TELUK KERAMAT","KABUPATEN SAMBAS"
"kec6101061","GALING","KABUPATEN SAMBAS"
"kec6101062","TANGARAN","KABUPATEN SAMBAS"
"kec6101070","SEJANGKUNG","KABUPATEN SAMBAS"
"kec6101080","SAJINGAN BESAR","KABUPATEN SAMBAS"
"kec6101090","PALOH","KABUPATEN SAMBAS"
"kec6102010","SUNGAI RAYA","KABUPATEN BENGKAYANG"
"kec6102011","CAPKALA","KABUPATEN BENGKAYANG"
"kec6102012","SUNGAI RAYA KEPULAUAN","KABUPATEN BENGKAYANG"
"kec6102030","SAMALANTAN","KABUPATEN BENGKAYANG"
"kec6102031","MONTERADO","KABUPATEN BENGKAYANG"
"kec6102032","LEMBAH BAWANG","KABUPATEN BENGKAYANG"
"kec6102040","BENGKAYANG","KABUPATEN BENGKAYANG"
"kec6102041","TERIAK","KABUPATEN BENGKAYANG"
"kec6102042","SUNGAI BETUNG","KABUPATEN BENGKAYANG"
"kec6102050","LEDO","KABUPATEN BENGKAYANG"
"kec6102051","SUTI SEMARANG","KABUPATEN BENGKAYANG"
"kec6102052","LUMAR","KABUPATEN BENGKAYANG"
"kec6102060","SANGGAU LEDO","KABUPATEN BENGKAYANG"
"kec6102061","TUJUHBELAS","KABUPATEN BENGKAYANG"
"kec6102070","SELUAS","KABUPATEN BENGKAYANG"
"kec6102080","JAGOI BABANG","KABUPATEN BENGKAYANG"
"kec6102081","SIDING","KABUPATEN BENGKAYANG"
"kec6103020","SEBANGKI","KABUPATEN LANDAK"
"kec6103030","NGABANG","KABUPATEN LANDAK"
"kec6103031","JELIMPO","KABUPATEN LANDAK"
"kec6103040","SENGAH TEMILA","KABUPATEN LANDAK"
"kec6103050","MANDOR","KABUPATEN LANDAK"
"kec6103060","MENJALIN","KABUPATEN LANDAK"
"kec6103070","MEMPAWAH HULU","KABUPATEN LANDAK"
"kec6103071","SOMPAK","KABUPATEN LANDAK"
"kec6103080","MENYUKE","KABUPATEN LANDAK"
"kec6103081","BANYUKE HULU","KABUPATEN LANDAK"
"kec6103090","MERANTI","KABUPATEN LANDAK"
"kec6103100","KUALA BEHE","KABUPATEN LANDAK"
"kec6103110","AIR BESAR","KABUPATEN LANDAK"
"kec6104080","SIANTAN","KABUPATEN MEMPAWAH"
"kec6104081","SEGEDONG","KABUPATEN MEMPAWAH"
"kec6104090","SUNGAI PINYUH","KABUPATEN MEMPAWAH"
"kec6104091","ANJONGAN","KABUPATEN MEMPAWAH"
"kec6104100","MEMPAWAH HILIR","KABUPATEN MEMPAWAH"
"kec6104101","MEMPAWAH TIMUR","KABUPATEN MEMPAWAH"
"kec6104110","SUNGAI KUNYIT","KABUPATEN MEMPAWAH"
"kec6104120","TOHO","KABUPATEN MEMPAWAH"
"kec6104121","SADANIANG","KABUPATEN MEMPAWAH"
"kec6105010","TOBA","KABUPATEN SANGGAU"
"kec6105020","MELIAU","KABUPATEN SANGGAU"
"kec6105060","KAPUAS","KABUPATEN SANGGAU"
"kec6105070","MUKOK","KABUPATEN SANGGAU"
"kec6105120","JANGKANG","KABUPATEN SANGGAU"
"kec6105130","BONTI","KABUPATEN SANGGAU"
"kec6105140","PARINDU","KABUPATEN SANGGAU"
"kec6105150","TAYAN HILIR","KABUPATEN SANGGAU"
"kec6105160","BALAI","KABUPATEN SANGGAU"
"kec6105170","TAYAN HULU","KABUPATEN SANGGAU"
"kec6105180","KEMBAYAN","KABUPATEN SANGGAU"
"kec6105190","BEDUWAI","KABUPATEN SANGGAU"
"kec6105200","NOYAN","KABUPATEN SANGGAU"
"kec6105210","SEKAYAM","KABUPATEN SANGGAU"
"kec6105220","ENTIKONG","KABUPATEN SANGGAU"
"kec6106010","KENDAWANGAN","KABUPATEN KETAPANG"
"kec6106020","MANIS MATA","KABUPATEN KETAPANG"
"kec6106030","MARAU","KABUPATEN KETAPANG"
"kec6106031","SINGKUP","KABUPATEN KETAPANG"
"kec6106032","AIR UPAS","KABUPATEN KETAPANG"
"kec6106040","JELAI HULU","KABUPATEN KETAPANG"
"kec6106050","TUMBANG TITI","KABUPATEN KETAPANG"
"kec6106051","PEMAHAN","KABUPATEN KETAPANG"
"kec6106052","SUNGAI MELAYU RAYAK","KABUPATEN KETAPANG"
"kec6106060","MATAN HILIR SELATAN","KABUPATEN KETAPANG"
"kec6106061","BENUA KAYONG","KABUPATEN KETAPANG"
"kec6106070","MATAN HILIR UTARA","KABUPATEN KETAPANG"
"kec6106071","DELTA PAWAN","KABUPATEN KETAPANG"
"kec6106072","MUARA PAWAN","KABUPATEN KETAPANG"
"kec6106090","NANGA TAYAP","KABUPATEN KETAPANG"
"kec6106100","SANDAI","KABUPATEN KETAPANG"
"kec6106101","HULU SUNGAI","KABUPATEN KETAPANG"
"kec6106110","SUNGAI LAUR","KABUPATEN KETAPANG"
"kec6106120","SIMPANG HULU","KABUPATEN KETAPANG"
"kec6106121","SIMPANG DUA","KABUPATEN KETAPANG"
"kec6107060","SERAWAI","KABUPATEN SINTANG"
"kec6107070","AMBALAU","KABUPATEN SINTANG"
"kec6107080","KAYAN HULU","KABUPATEN SINTANG"
"kec6107110","SEPAUK","KABUPATEN SINTANG"
"kec6107120","TEMPUNAK","KABUPATEN SINTANG"
"kec6107130","SUNGAI TEBELIAN","KABUPATEN SINTANG"
"kec6107140","SINTANG","KABUPATEN SINTANG"
"kec6107150","DEDAI","KABUPATEN SINTANG"
"kec6107160","KAYAN HILIR","KABUPATEN SINTANG"
"kec6107170","KELAM PERMAI","KABUPATEN SINTANG"
"kec6107180","BINJAI HULU","KABUPATEN SINTANG"
"kec6107190","KETUNGAU HILIR","KABUPATEN SINTANG"
"kec6107200","KETUNGAU TENGAH","KABUPATEN SINTANG"
"kec6107210","KETUNGAU HULU","KABUPATEN SINTANG"
"kec6108010","SILAT HILIR","KABUPATEN KAPUAS HULU"
"kec6108020","SILAT HULU","KABUPATEN KAPUAS HULU"
"kec6108030","HULU GURUNG","KABUPATEN KAPUAS HULU"
"kec6108040","BUNUT HULU","KABUPATEN KAPUAS HULU"
"kec6108050","MENTEBAH","KABUPATEN KAPUAS HULU"
"kec6108060","BIKA","KABUPATEN KAPUAS HULU"
"kec6108070","KALIS","KABUPATEN KAPUAS HULU"
"kec6108080","PUTUSSIBAU SELATAN","KABUPATEN KAPUAS HULU"
"kec6108090","EMBALOH HILIR","KABUPATEN KAPUAS HULU"
"kec6108100","BUNUT HILIR","KABUPATEN KAPUAS HULU"
"kec6108110","BOYAN TANJUNG","KABUPATEN KAPUAS HULU"
"kec6108120","PENGKADAN","KABUPATEN KAPUAS HULU"
"kec6108130","JONGKONG","KABUPATEN KAPUAS HULU"
"kec6108140","SELIMBAU","KABUPATEN KAPUAS HULU"
"kec6108150","SUHAID","KABUPATEN KAPUAS HULU"
"kec6108160","SEBERUANG","KABUPATEN KAPUAS HULU"
"kec6108170","SEMITAU","KABUPATEN KAPUAS HULU"
"kec6108180","EMPANANG","KABUPATEN KAPUAS HULU"
"kec6108190","PURING KENCANA","KABUPATEN KAPUAS HULU"
"kec6108200","BADAU","KABUPATEN KAPUAS HULU"
"kec6108210","BATANG LUPAR","KABUPATEN KAPUAS HULU"
"kec6108220","EMBALOH HULU","KABUPATEN KAPUAS HULU"
"kec6108230","PUTUSSIBAU UTARA","KABUPATEN KAPUAS HULU"
"kec6109010","NANGA MAHAP","KABUPATEN SEKADAU"
"kec6109020","NANGA TAMAN","KABUPATEN SEKADAU"
"kec6109030","SEKADAU HULU","KABUPATEN SEKADAU"
"kec6109040","SEKADAU HILIR","KABUPATEN SEKADAU"
"kec6109050","BELITANG HILIR","KABUPATEN SEKADAU"
"kec6109060","BELITANG","KABUPATEN SEKADAU"
"kec6109070","BELITANG HULU","KABUPATEN SEKADAU"
"kec6110010","SOKAN","KABUPATEN MELAWI"
"kec6110020","TANAH PINOH","KABUPATEN MELAWI"
"kec6110021","TANAH PINOH BARAT","KABUPATEN MELAWI"
"kec6110030","SAYAN","KABUPATEN MELAWI"
"kec6110040","BELIMBING","KABUPATEN MELAWI"
"kec6110041","BELIMBING HULU","KABUPATEN MELAWI"
"kec6110050","NANGA PINOH","KABUPATEN MELAWI"
"kec6110051","PINOH SELATAN","KABUPATEN MELAWI"
"kec6110052","PINOH UTARA","KABUPATEN MELAWI"
"kec6110060","ELLA HILIR","KABUPATEN MELAWI"
"kec6110070","MENUKUNG","KABUPATEN MELAWI"
"kec6111010","PULAU MAYA","KABUPATEN KAYONG UTARA"
"kec6111011","KEPULAUAN KARIMATA","KABUPATEN KAYONG UTARA"
"kec6111020","SUKADANA","KABUPATEN KAYONG UTARA"
"kec6111030","SIMPANG HILIR","KABUPATEN KAYONG UTARA"
"kec6111040","TELUK BATANG","KABUPATEN KAYONG UTARA"
"kec6111050","SEPONTI","KABUPATEN KAYONG UTARA"
"kec6112010","BATU AMPAR","KABUPATEN KUBU RAYA"
"kec6112020","TERENTANG","KABUPATEN KUBU RAYA"
"kec6112030","KUBU","KABUPATEN KUBU RAYA"
"kec6112040","TELOK PA'KEDAI","KABUPATEN KUBU RAYA"
"kec6112050","SUNGAI KAKAP","KABUPATEN KUBU RAYA"
"kec6112060","RASAU JAYA","KABUPATEN KUBU RAYA"
"kec6112070","SUNGAI RAYA","KABUPATEN KUBU RAYA"
"kec6112080","SUNGAI AMBAWANG","KABUPATEN KUBU RAYA"
"kec6112090","KUALA MANDOR-B","KABUPATEN KUBU RAYA"
"kec6171010","PONTIANAK SELATAN","KOTA PONTIANAK"
"kec6171011","PONTIANAK TENGGARA","KOTA PONTIANAK"
"kec6171020","PONTIANAK TIMUR","KOTA PONTIANAK"
"kec6171030","PONTIANAK BARAT","KOTA PONTIANAK"
"kec6171031","PONTIANAK KOTA","KOTA PONTIANAK"
"kec6171040","PONTIANAK UTARA","KOTA PONTIANAK"
"kec6172010","SINGKAWANG SELATAN","KOTA SINGKAWANG"
"kec6172020","SINGKAWANG TIMUR","KOTA SINGKAWANG"
"kec6172030","SINGKAWANG UTARA","KOTA SINGKAWANG"
"kec6172040","SINGKAWANG BARAT","KOTA SINGKAWANG"
"kec6172050","SINGKAWANG TENGAH","KOTA SINGKAWANG"
"kec6201040","KOTAWARINGIN LAMA","KABUPATEN KOTAWARINGIN BARAT"
"kec6201050","ARUT SELATAN","KABUPATEN KOTAWARINGIN BARAT"
"kec6201060","KUMAI","KABUPATEN KOTAWARINGIN BARAT"
"kec6201061","PANGKALAN BANTENG","KABUPATEN KOTAWARINGIN BARAT"
"kec6201062","PANGKALAN LADA","KABUPATEN KOTAWARINGIN BARAT"
"kec6201070","ARUT UTARA","KABUPATEN KOTAWARINGIN BARAT"
"kec6202020","MENTAYA HILIR SELATAN","KABUPATEN KOTAWARINGIN TIMUR"
"kec6202021","TELUK SAMPIT","KABUPATEN KOTAWARINGIN TIMUR"
"kec6202050","PULAU HANAUT","KABUPATEN KOTAWARINGIN TIMUR"
"kec6202060","MENTAWA BARU/KETAPANG","KABUPATEN KOTAWARINGIN TIMUR"
"kec6202061","SERANAU","KABUPATEN KOTAWARINGIN TIMUR"
"kec6202070","MENTAYA HILIR UTARA","KABUPATEN KOTAWARINGIN TIMUR"
"kec6202110","KOTA BESI","KABUPATEN KOTAWARINGIN TIMUR"
"kec6202111","TELAWANG","KABUPATEN KOTAWARINGIN TIMUR"
"kec6202120","BAAMANG","KABUPATEN KOTAWARINGIN TIMUR"
"kec6202190","CEMPAGA","KABUPATEN KOTAWARINGIN TIMUR"
"kec6202191","CEMPAGA HULU","KABUPATEN KOTAWARINGIN TIMUR"
"kec6202200","PARENGGEAN","KABUPATEN KOTAWARINGIN TIMUR"
"kec6202201","TUALAN HULU","KABUPATEN KOTAWARINGIN TIMUR"
"kec6202210","MENTAYA HULU","KABUPATEN KOTAWARINGIN TIMUR"
"kec6202211","BUKIT SANTUAI","KABUPATEN KOTAWARINGIN TIMUR"
"kec6202230","ANTANG KALANG","KABUPATEN KOTAWARINGIN TIMUR"
"kec6202231","TELAGA ANTANG","KABUPATEN KOTAWARINGIN TIMUR"
"kec6203020","KAPUAS KUALA","KABUPATEN KAPUAS"
"kec6203021","TAMBAN CATUR","KABUPATEN KAPUAS"
"kec6203030","KAPUAS TIMUR","KABUPATEN KAPUAS"
"kec6203040","SELAT","KABUPATEN KAPUAS"
"kec6203041","BATAGUH","KABUPATEN KAPUAS"
"kec6203070","BASARANG","KABUPATEN KAPUAS"
"kec6203080","KAPUAS HILIR","KABUPATEN KAPUAS"
"kec6203090","PULAU PETAK","KABUPATEN KAPUAS"
"kec6203100","KAPUAS MURUNG","KABUPATEN KAPUAS"
"kec6203101","DADAHUP","KABUPATEN KAPUAS"
"kec6203110","KAPUAS BARAT","KABUPATEN KAPUAS"
"kec6203150","MANTANGAI","KABUPATEN KAPUAS"
"kec6203160","TIMPAH","KABUPATEN KAPUAS"
"kec6203170","KAPUAS TENGAH","KABUPATEN KAPUAS"
"kec6203171","PASAK TALAWANG","KABUPATEN KAPUAS"
"kec6203180","KAPUAS HULU","KABUPATEN KAPUAS"
"kec6203181","MANDAU TALAWANG","KABUPATEN KAPUAS"
"kec6204010","JENAMAS","KABUPATEN BARITO SELATAN"
"kec6204020","DUSUN HILIR","KABUPATEN BARITO SELATAN"
"kec6204030","KARAU KUALA","KABUPATEN BARITO SELATAN"
"kec6204040","DUSUN SELATAN","KABUPATEN BARITO SELATAN"
"kec6204050","DUSUN UTARA","KABUPATEN BARITO SELATAN"
"kec6204060","GUNUNG BINTANG AWAI","KABUPATEN BARITO SELATAN"
"kec6205010","MONTALLAT","KABUPATEN BARITO UTARA"
"kec6205020","GUNUNG TIMANG","KABUPATEN BARITO UTARA"
"kec6205030","GUNUNG PUREI","KABUPATEN BARITO UTARA"
"kec6205040","TEWEH TIMUR","KABUPATEN BARITO UTARA"
"kec6205050","TEWEH TENGAH","KABUPATEN BARITO UTARA"
"kec6205051","TEWEH  BARU","KABUPATEN BARITO UTARA"
"kec6205052","TEWEH SELATAN","KABUPATEN BARITO UTARA"
"kec6205060","LAHEI","KABUPATEN BARITO UTARA"
"kec6205061","LAHEI BARAT","KABUPATEN BARITO UTARA"
"kec6206010","JELAI","KABUPATEN SUKAMARA"
"kec6206011","PANTAI LUNCI","KABUPATEN SUKAMARA"
"kec6206020","SUKAMARA","KABUPATEN SUKAMARA"
"kec6206030","BALAI RIAM","KABUPATEN SUKAMARA"
"kec6206031","PERMATA KECUBUNG","KABUPATEN SUKAMARA"
"kec6207010","BULIK","KABUPATEN LAMANDAU"
"kec6207011","SEMATU JAYA","KABUPATEN LAMANDAU"
"kec6207012","MENTHOBI RAYA","KABUPATEN LAMANDAU"
