"id","name","kecamatan_id"
"kel3518090014","KUDU","KERTOSONO"
"kel3518100001","LESTARI","PATIANROWO"
"kel3518100002","PISANG","PATIANROWO"
"kel3518100003","PECUK","PATIANROWO"
"kel3518100004","NGROMBOT","PATIANROWO"
"kel3518100005","TIRTOBINANGUN","PATIANROWO"
"kel3518100006","ROWOMARTO","PATIANROWO"
"kel3518100007","PAKUNCEN","PATIANROWO"
"kel3518100008","PATIANROWO","PATIANROWO"
"kel3518100009","NGEPUNG","PATIANROWO"
"kel3518100010","BABADAN","PATIANROWO"
"kel3518100011","BUKUR","PATIANROWO"
"kel3518110001","SAMBIROTO","BARON"
"kel3518110002","GEBANG KEREP","BARON"
"kel3518110003","BARON","BARON"
"kel3518110004","WAUNG","BARON"
"kel3518110005","KEMLOKOLEGI","BARON"
"kel3518110006","KEMADUH","BARON"
"kel3518110007","GARU","BARON"
"kel3518110008","JEKEK","BARON"
"kel3518110009","JAMBI","BARON"
"kel3518110010","MABUNG","BARON"
"kel3518110011","KATERBAN","BARON"
"kel3518120001","SUMBERJO","GONDANG"
"kel3518120002","NGLINGGO","GONDANG"
"kel3518120003","MOJOSETO","GONDANG"
"kel3518120004","KARANGSEMI","GONDANG"
"kel3518120005","SENJAYAN","GONDANG"
"kel3518120006","KEDUNG GLUGU","GONDANG"
"kel3518120007","JAAN","GONDANG"
"kel3518120008","SUMBER AGUNG","GONDANG"
"kel3518120009","KETAWANG","GONDANG"
"kel3518120010","NGUJUNG","GONDANG"
"kel3518120011","LOSARI","GONDANG"
"kel3518120012","SANGGRAHAN","GONDANG"
"kel3518120013","BALONG GEBANG","GONDANG"
"kel3518120014","PANDEAN","GONDANG"
"kel3518120015","CAMPUR","GONDANG"
"kel3518120016","GONDANG KULON","GONDANG"
"kel3518120017","SENGGOWAR","GONDANG"
"kel3518130001","SUMENGKO","SUKOMORO"
"kel3518130002","KAPAS","SUKOMORO"
"kel3518130003","BLITARAN","SUKOMORO"
"kel3518130004","KEDUNG SOKO","SUKOMORO"
"kel3518130005","NGLUNDO","SUKOMORO"
"kel3518130006","BUNGUR","SUKOMORO"
"kel3518130007","SUKOMORO","SUKOMORO"
"kel3518130008","PEHSERUT","SUKOMORO"
"kel3518130009","NGRAMI","SUKOMORO"
"kel3518130010","BAGOR WETAN","SUKOMORO"
"kel3518130011","PUTREN","SUKOMORO"
"kel3518130012","NGRENGKET","SUKOMORO"
"kel3518140001","JATIREJO","NGANJUK"
"kel3518140002","PLOSO","NGANJUK"
"kel3518140003","KRAMAT","NGANJUK"
"kel3518140004","PAYAMAN","NGANJUK"
"kel3518140005","KARTOHARJO","NGANJUK"
"kel3518140006","CANGKRINGAN","NGANJUK"
"kel3518140007","BOGO","NGANJUK"
"kel3518140008","KAUMAN","NGANJUK"
"kel3518140009","GANUNG KIDUL","NGANJUK"
"kel3518140010","MANGUN DIKARAN","NGANJUK"
"kel3518140011","WERUNGOTOK","NGANJUK"
"kel3518140012","BEGADUNG","NGANJUK"
"kel3518140013","RINGIN ANOM","NGANJUK"
"kel3518140014","KEDUNG DOWO","NGANJUK"
"kel3518140015","BALONG PACUL","NGANJUK"
"kel3518150001","BALONGREJO","BAGOR"
"kel3518150002","GIRIREJO","BAGOR"
"kel3518150003","PESUDUKUH","BAGOR"
"kel3518150004","SEKAR PUTIH","BAGOR"
"kel3518150005","BUDURAN","BAGOR"
"kel3518150006","NGUMPUL","BAGOR"
"kel3518150007","BAGOR KULON","BAGOR"
"kel3518150008","PETAK","BAGOR"
"kel3518150009","PARON","BAGOR"
"kel3518150010","KARANG TENGAH","BAGOR"
"kel3518150011","SELOREJO","BAGOR"
"kel3518150012","GANDU","BAGOR"
"kel3518150013","GUYANGAN","BAGOR"
"kel3518150014","KEDONDONG","BAGOR"
"kel3518150015","SUGIH WARAS","BAGOR"
"kel3518150016","KUTOREJO","BAGOR"
"kel3518150017","KEREP KIDUL","BAGOR"
"kel3518150018","GEMENGGENG","BAGOR"
"kel3518150019","KENDAL REJO","BAGOR"
"kel3518150020","BANARAN KULON","BAGOR"
"kel3518150021","BANARAN WETAN","BAGOR"
"kel3518160001","SUDIMOROHARJO","WILANGAN"
"kel3518160002","NGADIPIRO","WILANGAN"
"kel3518160003","WILANGAN","WILANGAN"
"kel3518160004","MANCON","WILANGAN"
"kel3518160005","NGUDIKAN","WILANGAN"
"kel3518160006","SUKOHARJO","WILANGAN"
"kel3518170001","SIDOKARE","REJOSO"
"kel3518170002","SUKOREJO","REJOSO"
"kel3518170003","MUNGKUNG","REJOSO"
"kel3518170004","GEMPOL","REJOSO"
"kel3518170005","PUH KEREP","REJOSO"
"kel3518170006","MLORAH","REJOSO"
"kel3518170007","JATIREJO","REJOSO"
"kel3518170008","KLAGEN","REJOSO"
"kel3518170009","SETREN","REJOSO"
"kel3518170010","MOJOREMBUN","REJOSO"
"kel3518170011","NGADIBOYO","REJOSO"
"kel3518170012","REJOSO","REJOSO"
"kel3518170013","TALANG","REJOSO"
"kel3518170014","NGANGKATAN","REJOSO"
"kel3518170015","TALUN","REJOSO"
"kel3518170016","JINTEL","REJOSO"
"kel3518170017","MUSIR KIDUL","REJOSO"
"kel3518170018","BANJAREJO","REJOSO"
"kel3518170019","SAMBI KEREP","REJOSO"
"kel3518170020","MUSIR LOR","REJOSO"
"kel3518170021","WENGKAL","REJOSO"
"kel3518170022","KEDUNG PADANG","REJOSO"
"kel3518170023","TRITIK","REJOSO"
"kel3518170024","BENDA ASRI","REJOSO"
"kel3518180001","SUGIHWARAS","NGLUYU"
"kel3518180002","NGLUYU","NGLUYU"
"kel3518180003","TEMPURAN","NGLUYU"
"kel3518180004","LENGKONG LOR","NGLUYU"
"kel3518180005","GAMPENG","NGLUYU"
"kel3518180006","BAJANG","NGLUYU"
"kel3518190001","BANJAR DOWO","LENGKONG"
"kel3518190002","JATI PUNGGUR","LENGKONG"
"kel3518190003","LENGKONG","LENGKONG"
"kel3518190004","JEGREG","LENGKONG"
"kel3518190005","KEDUNG MLATEN","LENGKONG"
"kel3518190006","PRAYUNGAN","LENGKONG"
"kel3518190007","BALONG ASEM","LENGKONG"
"kel3518190008","SAWAHAN","LENGKONG"
"kel3518190009","NGRINGIN","LENGKONG"
"kel3518190010","KETANDAN","LENGKONG"
"kel3518190011","BANGGLE","LENGKONG"
"kel3518190012","SUMBER KEPUH","LENGKONG"
"kel3518190013","SUMBERSONO","LENGKONG"
"kel3518190014","PINGGIR","LENGKONG"
"kel3518190015","NGEPUNG","LENGKONG"
"kel3518190016","SUMBERMIRI","LENGKONG"
"kel3518200001","PERNING","JATIKALEN"
"kel3518200002","NGASEM","JATIKALEN"
"kel3518200003","GONDANG WETAN","JATIKALEN"
"kel3518200004","JATIKALEN","JATIKALEN"
"kel3518200005","DLURUREJO","JATIKALEN"
"kel3518200006","BEGENDENG","JATIKALEN"
"kel3518200007","LUMPANG KUWIK","JATIKALEN"
"kel3518200008","DAWUHAN","JATIKALEN"
"kel3518200009","MUNUNG","JATIKALEN"
"kel3518200010","PULOWETAN","JATIKALEN"
"kel3518200011","PULE","JATIKALEN"
"kel3519010001","TAMBAKMAS","KEBONSARI"
"kel3519010002","TANJUNGREJO","KEBONSARI"
"kel3519010003","SUKOREJO","KEBONSARI"
"kel3519010004","PUCANGANOM","KEBONSARI"
"kel3519010005","KRANDEGAN","KEBONSARI"
"kel3519010006","SINGGAHAN","KEBONSARI"
"kel3519010007","SIDOREJO","KEBONSARI"
"kel3519010008","PALUR","KEBONSARI"
"kel3519010009","MOJOREJO","KEBONSARI"
"kel3519010010","KEBONSARI","KEBONSARI"
"kel3519010011","REJOSARI","KEBONSARI"
"kel3519010012","BALEREJO","KEBONSARI"
"kel3519010013","BACEM","KEBONSARI"
"kel3519010014","KEDONDONG","KEBONSARI"
"kel3519020001","BANARAN","GEGER"
"kel3519020002","KLOROGAN","GEGER"
"kel3519020003","SLAMBUR","GEGER"
"kel3519020004","GEGER","GEGER"
"kel3519020005","SARENG","GEGER"
"kel3519020006","PURWOREJO","GEGER"
"kel3519020007","SUMBEREJO","GEGER"
"kel3519020008","JATISARI","GEGER"
"kel3519020009","UTERAN","GEGER"
"kel3519020010","PAGOTAN","GEGER"
"kel3519020011","JOGODAYUH","GEGER"
"kel3519020012","NGLANDUNG","GEGER"
"kel3519020013","SAMBEREJO","GEGER"
"kel3519020014","PUTAT","GEGER"
"kel3519020015","SANGEN","GEGER"
"kel3519020016","KERTOSARI","GEGER"
"kel3519020017","KERTOBANYON","GEGER"
"kel3519020018","KAIBON","GEGER"
"kel3519020019","KRANGGAN","GEGER"
"kel3519030001","LEMBAH","DOLOPO"
"kel3519030002","MLILIR","DOLOPO"
"kel3519030003","KRADINAN","DOLOPO"
"kel3519030004","SULUK","DOLOPO"
"kel3519030005","BLIMBING","DOLOPO"
"kel3519030006","BADER","DOLOPO"
"kel3519030007","CANDIMULYO","DOLOPO"
"kel3519030008","GLONGGONG","DOLOPO"
"kel3519030009","DOLOPO","DOLOPO"
"kel3519030010","DOHO","DOLOPO"
"kel3519030011","KETAWANG","DOLOPO"
"kel3519030012","BANGUNSARI","DOLOPO"
"kel3519040001","KETANDAN","DAGANGAN"
"kel3519040002","TILENG","DAGANGAN"
"kel3519040003","MENDAK","DAGANGAN"
"kel3519040004","SEGULUNG","DAGANGAN"
"kel3519040005","PADAS","DAGANGAN"
"kel3519040006","NGRANGET","DAGANGAN"
"kel3519040007","JOHO","DAGANGAN"
"kel3519040008","KEPET","DAGANGAN"
"kel3519040009","DAGANGAN","DAGANGAN"
"kel3519040010","JETIS","DAGANGAN"
"kel3519040011","PRAMBON","DAGANGAN"
"kel3519040012","BANJAREJO","DAGANGAN"
"kel3519040013","MRUWAK","DAGANGAN"
"kel3519040014","BANJARSARI WETAN","DAGANGAN"
"kel3519040015","BANJARSARI KULON","DAGANGAN"
"kel3519040016","SEWULAN","DAGANGAN"
"kel3519040017","SUKOSARI","DAGANGAN"
"kel3519050001","SIDOREJO","WUNGU"
"kel3519050002","PILANGREJO","WUNGU"
"kel3519050003","MUNGGUT","WUNGU"
"kel3519050004","MOJOPURNO","WUNGU"
"kel3519050005","KARANGREJO","WUNGU"
"kel3519050006","BRUMBUN","WUNGU"
"kel3519050007","KRESEK","WUNGU"
"kel3519050008","WUNGU","WUNGU"
"kel3519050009","MOJORAYUNG","WUNGU"
"kel3519050010","BANTENGAN","WUNGU"
"kel3519050011","TEMPURSARI","WUNGU"
"kel3519050012","NGLANDUK","WUNGU"
"kel3519050013","NGLAMBANGAN","WUNGU"
"kel3519050014","SOBRAH","WUNGU"
"kel3519060001","BODAG","KARE"
"kel3519060002","KEPEL","KARE"
"kel3519060003","KARE","KARE"
"kel3519060004","BOLO","KARE"
"kel3519060005","KUWIRAN","KARE"
"kel3519060006","RANDUALAS","KARE"
"kel3519060007","CERMO","KARE"
"kel3519060008","MORANG","KARE"
"kel3519070001","BATOK","GEMARANG"
"kel3519070002","DURENAN","GEMARANG"
"kel3519070003","WINONG","GEMARANG"
"kel3519070004","TAWANGREJO","GEMARANG"
"kel3519070005","GEMARANG","GEMARANG"
"kel3519070006","SEBAYI","GEMARANG"
"kel3519070007","NAMPU","GEMARANG"
"kel3519080001","BAJULAN","SARADAN"
"kel3519080002","SUKOREJO","SARADAN"
"kel3519080003","NGEPEH","SARADAN"
"kel3519080004","BONGSOPOTRO","SARADAN"
"kel3519080005","SIDOREJO","SARADAN"
"kel3519080006","SUGIHWARAS","SARADAN"
"kel3519080007","BANDUNGAN","SARADAN"
"kel3519080008","PAJARAN","SARADAN"
"kel3519080009","KLUMUTAN","SARADAN"
"kel3519080010","SUMBERSARI","SARADAN"
"kel3519080011","BENER","SARADAN"
"kel3519080012","TULUNG","SARADAN"
"kel3519080013","SAMBIREJO","SARADAN"
"kel3519080014","SUMBERBENDO","SARADAN"
"kel3519080015","KLANGON","SARADAN"
"kel3519090001","PURWOREJO","PILANGKENCENG"
"kel3519090002","WONOAYU","PILANGKENCENG"
"kel3519090003","KEDUNGREJO","PILANGKENCENG"
"kel3519090004","KEDUNGMARON","PILANGKENCENG"
"kel3519090005","DUREN","PILANGKENCENG"
"kel3519090006","SUMBERGANDU","PILANGKENCENG"
"kel3519090007","PILANGKENCENG","PILANGKENCENG"
"kel3519090008","MUNENG","PILANGKENCENG"
"kel3519090009","PULEREJO","PILANGKENCENG"
"kel3519090010","NGALE","PILANGKENCENG"
"kel3519090011","KREBET","PILANGKENCENG"
"kel3519090012","KEDUNG BANTENG","PILANGKENCENG"
"kel3519090013","LUWORO","PILANGKENCENG"
"kel3519090014","GANDUL","PILANGKENCENG"
"kel3519090015","NGENGOR","PILANGKENCENG"
"kel3519090016","KENONGOREJO","PILANGKENCENG"
"kel3519090017","BULU","PILANGKENCENG"
"kel3519090018","DAWUHAN","PILANGKENCENG"
"kel3519100001","BLABAKAN","MEJAYAN"
"kel3519100002","WONOREJO","MEJAYAN"
"kel3519100003","KEBONAGUNG","MEJAYAN"
"kel3519100004","DARMOREJO","MEJAYAN"
"kel3519100005","KALIGUNTING","MEJAYAN"
"kel3519100006","SIDODADI","MEJAYAN"
"kel3519100007","KUNCEN","MEJAYAN"
"kel3519100008","KLECOREJO","MEJAYAN"
"kel3519100009","KALIABU","MEJAYAN"
"kel3519100010","KRAJAN","MEJAYAN"
"kel3519100011","PANDEYAN","MEJAYAN"
"kel3519100012","MEJAYAN","MEJAYAN"
"kel3519100013","BANGUNSARI","MEJAYAN"
"kel3519100014","NGAMPEL","MEJAYAN"
"kel3519110001","NGADIREJO","WONOASRI"
"kel3519110002","JATIREJO","WONOASRI"
"kel3519110003","BANYUKAMBANG","WONOASRI"
"kel3519110004","SIDOMULYO","WONOASRI"
"kel3519110005","PLUMPUNGREJO","WONOASRI"
"kel3519110006","WONOASRI","WONOASRI"
"kel3519110007","BANCONG","WONOASRI"
"kel3519110008","KLITIK","WONOASRI"
"kel3519110009","PURWOSARI","WONOASRI"
"kel3519110010","BUDURAN","WONOASRI"
"kel3519120001","GARON","BALEREJO"
"kel3519120002","BALEREJO","BALEREJO"
"kel3519120003","KEBONAGUNG","BALEREJO"
"kel3519120004","GADING","BALEREJO"
"kel3519120005","JERUKGULUNG","BALEREJO"
"kel3519120006","SUMBERBENING","BALEREJO"
"kel3519120007","BULAKREJO","BALEREJO"
"kel3519120008","TAPELAN","BALEREJO"
"kel3519120009","BABADAN LOR","BALEREJO"
"kel3519120010","WARUREJO","BALEREJO"
"kel3519120011","KEDUNGJATI","BALEREJO"
"kel3519120012","GLONGGONG","BALEREJO"
"kel3519120013","SOGO","BALEREJO"
"kel3519120014","BANARAN","BALEREJO"
"kel3519120015","KEDUNGREJO","BALEREJO"
"kel3519120016","KUWU","BALEREJO"
"kel3519120017","PACINAN","BALEREJO"
"kel3519120018","SIMO","BALEREJO"
"kel3519130001","DEMPELAN","MADIUN"
"kel3519130002","BETEK","MADIUN"
"kel3519130003","SENDANGREJO","MADIUN"
"kel3519130004","SIRAPAN","MADIUN"
"kel3519130005","DIMONG","MADIUN"
"kel3519130006","TULUNGREJO","MADIUN"
"kel3519130007","SUMBEREJO","MADIUN"
"kel3519130008","TANJUNGREJO","MADIUN"
"kel3519130009","BANJARSARI","MADIUN"
"kel3519130010","NGLAMES","MADIUN"
"kel3519130011","TIRON","MADIUN"
"kel3519130012","GUNUNGSARI","MADIUN"
"kel3519130013","BAGI","MADIUN"
"kel3519140001","KANUNG","SAWAHAN"
"kel3519140002","SIDOMULYO","SAWAHAN"
"kel3519140003","REJOSARI","SAWAHAN"
"kel3519140004","BAKUR","SAWAHAN"
"kel3519140005","PUCANGREJO","SAWAHAN"
"kel3519140006","KROKEH","SAWAHAN"
"kel3519140007","LEBAKAYU","SAWAHAN"
"kel3519140008","GOLAN","SAWAHAN"
"kel3519140009","CABEAN","SAWAHAN"
"kel3519140010","SAWAHAN","SAWAHAN"
"kel3519140011","PULE","SAWAHAN"
"kel3519140012","KAJANG","SAWAHAN"
"kel3519140013","KLUMPIT","SAWAHAN"
"kel3519150001","BUKUR","JIWAN"
"kel3519150002","SAMBIREJO","JIWAN"
"kel3519150003","METESIH","JIWAN"
"kel3519150004","JIWAN","JIWAN"
"kel3519150005","SUKOLILO","JIWAN"
"kel3519150006","KINCANG WETAN","JIWAN"
"kel3519150007","KWANGSEN","JIWAN"
"kel3519150008","GROBOGAN","JIWAN"
"kel3519150009","WAYUT","JIWAN"
"kel3519150010","KLAGEN SERUT","JIWAN"
"kel3519150011","TEGUHAN","JIWAN"
"kel3519150012","NGETREP","JIWAN"
"kel3519150013","BEDOHO","JIWAN"
"kel3519150014","BIBRIK","JIWAN"
"kel3520010001","GONGGANG","PONCOL"
"kel3520010002","PONCOL","PONCOL"
"kel3520010003","CILENG","PONCOL"
"kel3520010004","SOMBO","PONCOL"
"kel3520010007","PLANGKRONGAN","PONCOL"
"kel3520010008","ALASTUWO","PONCOL"
"kel3520010009","JANGGAN","PONCOL"
"kel3520010010","GENILANGIT","PONCOL"
"kel3520020001","SAYUTAN","PARANG"
"kel3520020002","NGLOPANG","PARANG"
"kel3520020003","MATEGAL","PARANG"
"kel3520020004","BUNGKUK","PARANG"
"kel3520020005","TROSONO","PARANG"
"kel3520020006","NGUNUT","PARANG"
"kel3520020007","NGAGLIK","PARANG"
"kel3520020008","PARANG","PARANG"
"kel3520020009","TAMANARUM","PARANG"
"kel3520020010","PRAGAK","PARANG"
"kel3520020011","SUNDUL","PARANG"
"kel3520020012","KRAJAN","PARANG"
"kel3520020013","JOKETRO","PARANG"
"kel3520030001","KEDIREN","LEMBEYAN"
"kel3520030002","LEMBEYAN KULON","LEMBEYAN"
"kel3520030003","LEMBEYAN WETAN","LEMBEYAN"
"kel3520030004","TUNGGUR","LEMBEYAN"
"kel3520030005","DUKUH","LEMBEYAN"
"kel3520030006","KEDUNGPANJI","LEMBEYAN"
"kel3520030007","NGURI","LEMBEYAN"
"kel3520030008","PUPUS","LEMBEYAN"
"kel3520030009","TAPEN","LEMBEYAN"
"kel3520030010","KROWE","LEMBEYAN"
"kel3520040009","KIRINGAN","TAKERAN"
"kel3520040010","DUYUNG","TAKERAN"
"kel3520040011","TAWANGREJO","TAKERAN"
"kel3520040012","SAWOJAJAR","TAKERAN"
"kel3520040013","TAKERAN","TAKERAN"
"kel3520040014","KUWONHARJO","TAKERAN"
"kel3520040015","KEPUHREJO","TAKERAN"
"kel3520040016","KERIK","TAKERAN"
"kel3520040017","WADUK","TAKERAN"
"kel3520040018","JOMBLANG","TAKERAN"
"kel3520040019","KERANG","TAKERAN"
"kel3520040020","MADIGONDO","TAKERAN"
"kel3520041001","SUKOWIDI","NGUNTORONADI"
"kel3520041002","SEMEN","NGUNTORONADI"
"kel3520041003","GORANG GARENG","NGUNTORONADI"
"kel3520041004","PETUNGREJO","NGUNTORONADI"
"kel3520041005","NGUNTORONADI","NGUNTORONADI"
"kel3520041006","DRIYOREJO","NGUNTORONADI"
"kel3520041007","SIMBATAN","NGUNTORONADI"
"kel3520041008","PURWOREJO","NGUNTORONADI"
"kel3520041009","KENONGOMULYO","NGUNTORONADI"
"kel3520050002","GIRIPURNO","KAWEDANAN"
"kel3520050003","NGENTEP","KAWEDANAN"
"kel3520050004","BALEREJO","KAWEDANAN"
"kel3520050005","GARON","KAWEDANAN"
"kel3520050006","TLADAN","KAWEDANAN"
"kel3520050007","POJOK","KAWEDANAN"
"kel3520050008","TULUNG","KAWEDANAN"
"kel3520050009","NGUNUT","KAWEDANAN"
"kel3520050010","KAWEDANAN","KAWEDANAN"
"kel3520050011","SAMPUNG","KAWEDANAN"
"kel3520050012","MANGUNREJO","KAWEDANAN"
"kel3520050014","SELOREJO","KAWEDANAN"
"kel3520050015","JAMBANGAN","KAWEDANAN"
"kel3520050016","BOGEM","KAWEDANAN"
"kel3520050017","REJOSARI","KAWEDANAN"
"kel3520050019","MOJOREJO","KAWEDANAN"
"kel3520050020","GENENGAN","KAWEDANAN"
"kel3520050021","KARANGREJO","KAWEDANAN"
"kel3520050022","NGADIREJO","KAWEDANAN"
"kel3520050023","SUGIHREJO","KAWEDANAN"
"kel3520060009","RINGINAGUNG","MAGETAN"
"kel3520060013","CANDIREJO","MAGETAN"
"kel3520060014","SELOSARI","MAGETAN"
"kel3520060015","MAGETAN","MAGETAN"
"kel3520060016","BULUKERTO","MAGETAN"
"kel3520060017","MANGKUJAYAN","MAGETAN"
"kel3520060018","TAMBAKREJO","MAGETAN"
"kel3520060019","TAMBRAN","MAGETAN"
"kel3520060020","KEBONAGUNG","MAGETAN"
"kel3520060021","KEPOLOREJO","MAGETAN"
"kel3520060022","TAWANGANOM","MAGETAN"
"kel3520060023","SUKOWINANGUN","MAGETAN"
"kel3520060024","BARON","MAGETAN"
"kel3520060025","PURWOSARI","MAGETAN"
"kel3520061001","SELOTINATAH","NGARIBOYO"
"kel3520061002","PENDEM","NGARIBOYO"
"kel3520061003","BANYUDONO","NGARIBOYO"
"kel3520061004","BANJARPANJANG","NGARIBOYO"
"kel3520061005","BANJAREJO","NGARIBOYO"
"kel3520061006","MOJOPURNO","NGARIBOYO"
"kel3520061007","BALEGONDO","NGARIBOYO"
"kel3520061008","NGARIBOYO","NGARIBOYO"
"kel3520061009","BALEASRI","NGARIBOYO"
"kel3520061010","SUMBERDUKUN","NGARIBOYO"
"kel3520061011","SELOPANGGUNG","NGARIBOYO"
"kel3520061012","BANGSRI","NGARIBOYO"
"kel3520070001","NGANCAR","PLAOSAN"
"kel3520070002","PLUMPUNG","PLAOSAN"
"kel3520070003","PUNTUKDORO","PLAOSAN"
"kel3520070004","BULUGUNUNG","PLAOSAN"
"kel3520070005","BOGOARUM","PLAOSAN"
"kel3520070006","RANDUGEDE","PLAOSAN"
"kel3520070007","SUMBERAGUNG","PLAOSAN"
"kel3520070008","NITIKAN","PLAOSAN"
"kel3520070009","SIDOMUKTI","PLAOSAN"
"kel3520070010","BULUHARJO","PLAOSAN"
"kel3520070011","PLAOSAN","PLAOSAN"
"kel3520070012","DADI","PLAOSAN"
"kel3520070013","SARANGAN","PLAOSAN"
"kel3520070014","PACALAN","PLAOSAN"
"kel3520070015","SENDANGAGUNG","PLAOSAN"
"kel3520071001","GETASANYAR","SIDOREJO"
"kel3520071002","SIDOREJO","SIDOREJO"
"kel3520071003","DURENAN","SIDOREJO"
"kel3520071004","SAMBIROBYONG","SIDOREJO"
"kel3520071005","CAMPURSARI","SIDOREJO"
"kel3520071006","KALANG","SIDOREJO"
"kel3520071007","WIDOROKANDANG","SIDOREJO"
"kel3520071008","SIDOKERTO","SIDOREJO"
"kel3520071009","SUMBERSAWIT","SIDOREJO"
"kel3520071010","SIDOMULYO","SIDOREJO"
"kel3520080004","TERUNG","PANEKAN"
"kel3520080005","CEPOKO","PANEKAN"
"kel3520080006","MILANGASRI","PANEKAN"
"kel3520080007","WATES","PANEKAN"
"kel3520080008","PANEKAN","PANEKAN"
"kel3520080009","MANJUNG","PANEKAN"
"kel3520080010","TANJUNGSARI","PANEKAN"
"kel3520080011","SUMBERDODOL","PANEKAN"
"kel3520080012","TAPAK","PANEKAN"
"kel3520080013","SUKOWIDI","PANEKAN"
"kel3520080014","BEDAGUNG","PANEKAN"
"kel3520080015","NGILIRAN","PANEKAN"
"kel3520080016","JABUNG","PANEKAN"
"kel3520080017","REJOMULYO","PANEKAN"
"kel3520080018","TURI","PANEKAN"
"kel3520080019","SIDOWAYAH","PANEKAN"
"kel3520080020","BANJAREJO","PANEKAN"
"kel3520090001","KALANGKETI","SUKOMORO"
"kel3520090002","TAMANAN","SUKOMORO"
"kel3520090003","TAMBAKMAS","SUKOMORO"
"kel3520090004","BANDAR","SUKOMORO"
"kel3520090005","BIBIS","SUKOMORO"
"kel3520090006","SUKOMORO","SUKOMORO"
"kel3520090007","BULU","SUKOMORO"
"kel3520090008","POJOKSARI","SUKOMORO"
"kel3520090009","TINAP","SUKOMORO"
"kel3520090010","KEMBANGAN","SUKOMORO"
"kel3520090011","KEDUNGGUWO","SUKOMORO"
"kel3520090012","KENTANGAN","SUKOMORO"
"kel3520090013","BOGEM","SUKOMORO"
"kel3520090014","TRUNENG","SUKOMORO"
"kel3520100001","DUKUH","BENDO"
"kel3520100002","BELOTAN","BENDO"
"kel3520100003","PINGKUK","BENDO"
"kel3520100004","TANJUNG","BENDO"
"kel3520100005","TEGALARUM","BENDO"
"kel3520100006","BULAK","BENDO"
"kel3520100007","SOCO","BENDO"
"kel3520100008","CARIKAN","BENDO"
"kel3520100009","BENDO","BENDO"
"kel3520100010","BULUGLEDEG","BENDO"
"kel3520100011","DUWET","BENDO"
"kel3520100012","SETREN","BENDO"
"kel3520100013","KLECO","BENDO"
"kel3520100014","KLEDOKAN","BENDO"
"kel3520100015","LEMAHBANG","BENDO"
"kel3520100016","KINANDANG","BENDO"
"kel3520110001","SUGIHWARAS","MAOSPATI"
"kel3520110002","TANJUNGSEPREH","MAOSPATI"
"kel3520110003","GULUN","MAOSPATI"
"kel3520110004","MALANG","MAOSPATI"
"kel3520110005","MAOSPATI","MAOSPATI"
"kel3520110006","KLAGEN GAMBIRAN","MAOSPATI"
"kel3520110007","PANDEYAN","MAOSPATI"
"kel3520110008","SURATMAJAN","MAOSPATI"
"kel3520110009","RONOWIJAYAN","MAOSPATI"
"kel3520110010","NGUJUNG","MAOSPATI"
"kel3520110011","SUMBEREJO","MAOSPATI"
"kel3520110012","PESU","MAOSPATI"
"kel3520110013","KRATON","MAOSPATI"
"kel3520110014","MRANGGEN","MAOSPATI"
"kel3520110015","SEMPOL","MAOSPATI"
"kel3520120004","MANTREN","KARANGREJO"
"kel3520120005","GONDANG","KARANGREJO"
"kel3520120006","SAMBIREMBE","KARANGREJO"
"kel3520120007","PATIHAN","KARANGREJO"
"kel3520120008","KARANGREJO","KARANGREJO"
"kel3520120009","MANISREJO","KARANGREJO"
"kel3520120010","PELEM","KARANGREJO"
"kel3520120017","GEBYOG","KARANGREJO"
"kel3520120018","PRAMPELAN","KARANGREJO"
"kel3520120019","GRABAHAN","KARANGREJO"
"kel3520120020","KAUMAN","KARANGREJO"
"kel3520120021","MARON","KARANGREJO"
"kel3520120022","BALUK","KARANGREJO"
"kel3520121001","BOTOK","KARAS"
"kel3520121002","GINUK","KARAS"
"kel3520121003","TAJI","KARAS"
"kel3520121004","TEMBORO","KARAS"
"kel3520121005","TEMENGGUNGAN","KARAS"
"kel3520121006","JUNGKE","KARAS"
"kel3520121007","GEPLAK","KARAS"
"kel3520121008","KARAS","KARAS"
"kel3520121009","KUWON","KARAS"
"kel3520121010","SOBONTORO","KARAS"
"kel3520121011","SUMURSONGO","KARAS"
"kel3520130001","BANJAREJO","BARAT"
"kel3520130002","PURWODADI","BARAT"
"kel3520130003","KARANGSONO","BARAT"
"kel3520130004","BOGOREJO","BARAT"
"kel3520130005","TEBON","BARAT"
"kel3520130006","MANJUNG","BARAT"
"kel3520130007","PANGGUNG","BARAT"
"kel3520130008","KLAGEN","BARAT"
"kel3520130013","NGUMPUL","BARAT"
"kel3520130014","BANGUNASRI","BARAT"
"kel3520130015","BLARAN","BARAT"
"kel3520130016","MANGGE","BARAT"
"kel3520130017","JONGGRANG","BARAT"
"kel3520130023","REJOMULYO","BARAT"
"kel3520131001","KLURAHAN","KARTOHARJO"
"kel3520131002","PENCOL","KARTOHARJO"
"kel3520131003","SUKOWIDI","KARTOHARJO"
"kel3520131004","KARTOHARJO","KARTOHARJO"
"kel3520131005","NGELANG","KARTOHARJO"
"kel3520131006","JAJAR","KARTOHARJO"
"kel3520131007","GUNUNGAN","KARTOHARJO"
"kel3520131008","KARANGMOJO","KARTOHARJO"
"kel3520131009","MRAHU","KARTOHARJO"
"kel3520131010","BAYEM TAMAN","KARTOHARJO"
